r,Angle
0.8872714218314427,22.81191583529126
1.8683525573217536,343.228210075572
1.411493755852067,332.2899140942436
1.8280270599937274,339.8089789367043
1.5105445773426573,335.6456588893084
1.775841615613317,348.89395898656755
1.5955547586915404,337.70472250919534
1.855466923956638,342.3403887629696
1.2503947502117103,322.01779783942675
1.619019020192445,338.93180619982473
1.187740722848821,327.3482425977253
1.3228457856546292,317.22606598274706
1.036158689811552,294.8860971481039
1.504944998949028,330.3259816704075
1.122051052382315,305.18113907241957
1.5517098060171373,347.4355337593097
1.194307718220405,315.9645317127582
1.4070665399442075,322.5282165416561
1.0697983642712294,303.445963993305
1.1902207733836982,355.0770327564006
1.1553519322028503,310.5578934247359
1.2089966937838799,313.305999289465
1.0954275458392573,300.9521219690393
1.1492786123578733,309.3697310272147
1.194307718220405,315.9645317127582
1.1690559723090892,299.60534515732473
1.0551752092955453,301.61302313975347
1.4821749557177453,325.95077917625673
1.5517098060171373,347.4355337593097
1.5441510088602142,327.7097391900198
1.5517098060171373,347.4355337593097
1.5474578483216987,349.05463206321065
1.5991960891908745,340.2041759412979
1.6443942234957232,338.75827357295196
1.6248410326426066,337.9863891927006
1.7801367301795399,347.4830018091685
1.152432461762416,310.4549356205697
1.3511182396257466,326.11431374379447
1.313635413118606,322.5721526600711
1.4947388786932243,329.359752137166
1.4813391252002885,347.88766446521225
1.3866454874302059,318.6221888704454
0.9963516718288538,294.7998844756782
0.999069317397511,329.03397502095726
1.1558560713834147,314.1808075921483
1.2190075199232215,280.88700252475746
1.0007930645841818,297.91548095661597
1.1745110087551252,309.1319451292929
1.0246993271922824,290.75182085083486
1.1889765713465343,312.98199588433727
0.9828706374658823,291.0338493768482
1.2524538947840913,279.82267889528214
1.1587762211030905,283.2546789270058
1.412864294755567,281.9660337014022
1.0391860335523695,292.23182940230186
1.1092893729556053,296.77082149312184
0.9932969797287635,326.5677686530421
0.743441702513432,49.92456081466236
0.9091563183024997,290.7711297785018
1.2820799424400366,295.93931024060845
0.7021729990457547,302.2243893049316
0.773398553838734,305.26912937432803
0.8837443103687744,282.0277969871993
1.3234154495055948,297.492646283181
0.9496746769593206,289.29380907701005
0.6906820302928905,319.3064032389125
1.0028437613888272,289.860333589187
0.4353535707231206,27.81255582445855
1.0327566433914803,306.9873343093167
0.8942029303817041,297.83048829639165
0.9893660962684688,290.3801370019668
1.1998629902659708,300.7185008621637
0.9175463595322925,293.7115672082672
1.2960846281121101,309.7424208330179
0.9131452805615089,294.85691158923913
0.5482341519918555,310.4165452408876
0.9759011290038238,288.81637315531844
1.2747743962978075,287.84526946927747
0.9282948334487322,284.1006345155027
1.1998629902659708,300.7185008621637
1.1539803902729309,277.94954652058607
0.9033406481515959,142.0653401532352
1.4854238052682458,184.21649588030814
0.7345116822536466,163.23151245634367
2.529234563815497,167.24814384166717
2.9391318300766986,199.77638073147156
4.3335764793428915,179.21972385355653
2.430622153521889,182.73074545285522
3.3806782111962326,178.81730142860866
4.689681718524983,192.70011298846316
0.6683970891998711,47.23232427087151
0.6738677402946062,39.07235963738636
0.9260340489476014,4.201743517558489
1.1622472154264196,59.26313371594772
0.872555758578298,29.116535416304504
0.8567231453423423,21.40946008739658
0.6460739221970799,39.279859091886
1.0114234589736517,39.95719438279788
0.6602143892253814,43.09511383477661
0.5191408108853811,15.684682140260016
1.7885061776013014,76.84763903532834
0.5225581070317077,70.60277113456318
0.8344269750325117,56.79840452220382
0.7683412847733937,122.54931249236115
0.3631523616356531,133.93934450446253
1.6838147420405776,59.431369065351696
0.6329494759174185,121.09854347007554
0.17398159832313442,29.062158659623197
1.6248923305654366,90.08870821250338
1.8819486532674055,129.1773876449316
2.480382341746623,127.29994697569711
1.958786915893612,149.51471871089916
2.4661601118084473,129.82033441799132
1.2792519583728166,169.70045981670404
1.8356955712901202,64.16989411455135
1.1237243345989578,112.99336810572049
1.750444906534844,64.63100719468576
1.7817315110883667,70.21374539725606
2.0607343543080776,82.935180701618
1.0655862336315078,136.97495875073798
2.5184589219729077,106.27718736038616
1.654079432591473,161.79598313995442
1.0353474859027494,30.318653242897266
1.5779297771280367,165.74934597886568
1.510151653431417,106.42474944487815
1.7061291849996219,134.24415959955826
1.0687614391702467,50.25152717571674
1.318408948088437,68.44656054537946
1.3072668990246645,80.72873438673165
1.865985329492194,119.28943373956156
1.984507479334905,60.827613871451646
2.4809539805018526,149.1223719828055
2.6738694031337493,107.98391807154329
1.674323487848546,160.1395699940545
1.7471615472471715,86.47718750677333
1.4611622966088322,111.86438274453478
1.9827768585737418,100.79009674813142
2.2398833155295215,137.34588785433988
2.148154632434164,88.73633754848223
1.9258055753146068,189.39339903507405
1.8481371076554025,105.4927305884986
1.89038548464352,81.44841787664944
1.7344896186437477,160.63345106369474
2.033952593577394,98.27869834489714
1.6679755545710468,170.50027274647084
1.4198030470988956,82.54480971989862
2.047026106872526,164.22720992955522
2.469663294972718,106.3953623382979
1.2814019150396112,146.51893940842288
2.529257962195473,107.48490711250213
2.637762327718955,147.9504770993926
1.5315805029492522,65.03849452730557
0.7838164533783242,274.8069702320975
2.4801478536463906,56.261879281230755
1.154804061637706,220.54819455550697
0.7884522004674327,318.6581569464363
0.33571730925904375,304.8871511913157
1.500661477539864,278.60587086083217
0.7225064556507238,236.6912201108767
1.0571796129327917,36.52096877910463
0.8279276226762607,223.95746973418474
0.8285801489880469,28.76375246069829
0.5644200079829697,229.3815637447617
0.7671246379660446,38.32161182482285
0.4624033192795046,12.100577393495929
1.8910119782882469,58.34218118627932
0.6033791966004185,254.23978185805814
0.6557840845088282,12.30155136005574
1.3189109680088882,211.64852374111788
1.8888943415480044,57.419682987596666
0.7397274572007154,14.10292772665612
0.8645875791981579,128.6791999093308
0.4132593931778694,55.13364499433176
1.4966100055944298,67.25801869611531
0.4628409777701558,222.32594503514392
0.5283446074223561,55.39121791294033
0.39584148856603346,176.38737368168717
1.1942399325693855,58.73788166027853
0.5696549666409287,222.274963414227
0.30247453404151975,189.24020822061973
0.46385959288672673,256.3818719793657
1.678495202106066,95.02768711653
0.13119967752323666,110.67756259025612
0.6146168583737782,66.32545349690852
0.24781444228920652,149.1146021989858
0.5345727211798624,181.66797942200958
0.34606697801707825,205.1539972844783
0.75752266511265,47.769454606031395
0.4854862081131202,39.52580023079136
0.632031233971307,70.1840118767029
0.9117658401971673,12.45562607807903
0.8753599377737271,77.74827570564162
0.4761777893590455,10.100708350605023
0.8637037234835943,335.6983487443478
0.8142606348062469,302.27071032722955
0.43991560559072806,331.94011265660214
0.7552648390092762,306.4774834973648
0.35782660964966656,280.143851929229
0.916460101724881,292.2219364033324
0.7664061625314322,329.65346388661123
0.39050569294785764,19.575542841721457
0.3241931943429889,331.7712187512539
1.565967566372331,60.2909322965575
1.0256306939467128,261.662825154093
0.7784424734378048,272.3840701057335
0.8856341406980768,275.0505376281453
1.6985810767163259,56.64861145233642
0.44542778533612704,325.92284685075475
0.7935203834635876,299.27699991146096
0.8296801932993588,303.1541404495166
1.0484603307744857,275.73000885866213
0.7492053264295632,297.87583325634205
2.523840486400206,56.37505589037636
1.0145344549764095,275.24174060309923
1.6999741758427223,265.3020472416361
0.5999150869208976,288.02254137642063
2.023822160218254,57.57803141912066
0.1647798899730022,317.48651930215544
0.8368596341792024,77.98518440883666
0.33296155190554705,329.4065417627484
1.1934376477112598,274.72081569921625
0.4955886567812102,316.78926358068236
1.5627542685662315,57.90624196422669
0.7319690590615393,276.05256612606235
1.8189284752353687,58.0067210230131
0.6290886876264723,278.5505392519514
1.8632834188335368,58.54102528204502
0.7984328377419364,14.885837716978969
0.8387842901594805,313.343900915856
0.5766334063598545,317.8870440066661
1.1177650212208914,276.5085661761733
1.8536883299484228,334.09615322007517
1.1201394048039708,49.76918979406912
1.5074730464950912,336.03037924886723
1.7437594155113887,142.48431888424145
0.8597008990896019,13.915850179872843
1.583666876335027,133.01822362581137
0.8470014132680707,351.8608980118093
1.195093001160277,137.68421323984518
0.8744669274527102,21.675901139965713
2.222131148995858,81.60710690527914
0.6989215341895576,12.856200994002632
1.1380425601705813,109.84408946311365
0.6265798655491858,32.060937501683874
2.40595894623019,104.50035818300944
1.0704078937445596,45.708838898540094
1.2790908791692779,67.63682813397024
0.8391262595899488,50.52158375898096
2.9422276229656292,76.50458807780952
0.7823429723583595,26.274783973076165
2.2563218942093384,114.1471367298836
1.0890433879598256,44.43845911409322
1.0087626657369388,63.64026362874076
0.7694879040600215,10.629591252013766
1.434798817149295,85.8180459608248
1.043599951898596,39.42931807046201
2.2528241597185543,107.22724096332308
0.8923752510651515,29.121371913642367
1.6544089546874354,129.56529730106413
0.9446640175183828,25.151777632079302
1.093330291177339,53.08300918426613
0.891021239462745,43.1931584746949
1.489665733692746,162.7314994628806
1.1157773121842773,56.61522338575155
1.6149605261121538,128.3764475475137
1.009861759905456,27.408762795923263
1.5365672435315814,135.87012488495338
0.8944037542682676,28.718182120014262
1.243656076232663,130.37304127265776
1.1523262923702031,35.58146123932642
1.25927095725277,131.60933783127993
1.7213091244021452,329.7470060852381
1.1744561977637615,61.74011699574215
1.663214855023435,329.31461541325496
0.9632246925649942,41.64527156311733
1.6244495680709026,335.8925600962651
2.858089706998594,89.37688733784042
1.5328969085949498,335.75625693414224
0.9790486906698171,57.85882285140398
1.1996546293971497,334.24218162939644
1.632055025159768,99.89578643870618
1.5288676612642655,324.55829004968984
0.8715699941662637,45.414274639118005
1.388909694844155,320.1790041064333
1.9305433762244304,78.2975059994311
1.488958109803404,322.81833553058624
2.5400431245918047,90.08008751805467
0.6902111654088567,357.10185588171714
2.5947219801088597,94.30192713989709
0.8690979727979915,324.6070631438425
1.626384338346535,84.86671083785473
0.7825933896062605,340.58554643660307
2.521911673732669,74.85618702653011
0.9799200942698153,348.37319794216
2.4768813758973787,74.62313359997256
1.435553460640824,322.76476984568626
2.4996067769173074,94.16415387483
0.8690979727979915,324.6070631438425
1.5612736466258421,93.67029188584954
0.7886711205956394,33.76345225020936
2.312090528903251,74.55123161050568
0.656176974802169,9.29706872747214
2.116020072445572,88.02300749579962
1.2767315298343145,45.877694362055
1.3972576954044098,90.77469934156292
0.7677349624977262,23.5150184299194
0.8203020402152416,52.17364323749489
0.7321871457387209,344.96817944692174
1.007377560048343,41.03198104273044
1.1781643066893628,324.60867544969483
1.4850691661697841,95.57288006405489
1.5278827617028294,330.90752630899453
2.3280776836942785,104.08014865513988
1.2290631654826045,335.2865545597897
0.3313848638967862,9.941371581371115
0.9875297695025931,319.68945345549315
2.076436086799333,76.90629282823312
1.664421997818049,127.00533061107434
1.5352289092410045,328.0023464770108
1.1364733258407953,73.73230860040395
1.4539168439910974,328.6725875875398
2.2750212657063154,72.37751542763368
1.0477093482560889,250.71842384277753
0.844944416402677,330.8633711868866
2.4928164173689957,73.72272469694552
0.45494621831986054,171.14658627558984
0.8512694026749799,330.07039615603685
1.6983920933909555,65.97300381267328
1.6523148553790403,100.87398128417955
0.7441380044390432,332.67978291568386
2.7004089716117377,73.10127901032376
0.83884781353978,135.9761889780109
0.6920746029968466,3.8072592401429994
0.3909895495669583,7.87261477784797
1.7393073944283899,121.20575027456384
0.7067511062738302,13.824927043391796
2.5746494250560006,71.42928351289025
1.5195675226150263,126.18827466096342
1.3172119820299748,324.9095379173349
3.0257352348284816,78.71068666926472
0.5917491700178096,213.3096853829506
0.5930640156084406,347.45288331085266
2.327043129096995,71.48776160559622
0.7118541735867646,337.85191275951246
2.647696422063292,76.3415381932109
0.6367708845937279,18.083462202235204
3.0792152443920737,77.63987010545526
1.790907808013433,200.6656558865116
0.8310969339443997,333.4293819302995
1.5996815322382054,65.35358786573846
0.7086871420601982,167.96851835154325
0.829976069891592,334.7335982368233
2.675974416116626,74.27036775212787
0.7204643314306519,200.12386154304284
0.6898336003271422,11.03548300205655
2.6714211063675006,75.65394657351614
0.8183475437131711,171.6206255755219
0.6109552959363814,337.0769373665216
2.4363780630256198,73.88893977117067
0.5688159104053708,118.70869249072608
0.5839970892815712,18.743592303844448
2.261225182574981,74.09864530891114
0.360792162643077,195.63224599985983
0.9217942090705346,41.03612572692323
2.913785049561761,73.68155823642346
0.4428955517394401,275.98920039146174
0.7452667557462024,0.023470655357356172
1.69014663973184,10.776205108631318
0.35503513062727005,3.2639622824961934
0.6617408153155322,350.217380682231
1.460882868152656,6.68827476281786
1.9228563158305325,335.4939107597588
0.6712230998398143,20.001363422591737
3.4727418404582595,89.75069758021944
0.6126170450475047,91.45340092339485
0.5461521572852928,356.8425964500066
1.5374974338918475,46.61283166550757
0.30699065946480597,353.88642402482844
0.7197513392793573,37.13542835301731
2.2382376727977435,66.62850465435243
1.0880968838001914,290.8523868138481
0.9059016317373807,26.95695986161738
1.4594505811724356,8.75073732708142
1.3933282356639038,311.7392327038831
1.0705543812534202,25.98805383197477
1.9990918678518104,70.30074908472798
1.4134246498377732,302.00756151551377
0.5083822795663765,48.53503471691039
1.680849627243661,63.13454850613888
0.7547882484734052,0.12494721580208203
0.9128640901392968,65.95253074572857
2.281284976787442,69.79831249340417
1.009215990997725,287.7727751036747
0.6747963938012627,0.6731276727406911
1.386234658977556,51.135041177794584
1.0317481268412227,83.27320454867417
0.7917448044435192,17.02757623691217
1.7028568618507283,62.05024159509883
0.7847495840138964,308.1446999274991
0.672670845241383,341.70628606027
2.2485724150945328,74.01064794687227
1.3904562959619367,283.66818510621636
0.8154470466786262,41.929666509315915
2.3125029260877126,72.55919903632767
1.1081528050503764,302.5771691019575
0.48091903011511755,355.11327382007033
1.5141920294535802,44.07493773143701
0.8170889517299301,273.1582953687614
0.619800819552736,14.953236316165208
2.799461438895866,72.96084799774484
1.0298833392376348,34.43891232058865
0.6147955752631348,348.4160406983969
0.573637225304427,34.71674675625257
0.6850265417817296,41.85864957349337
2.981177859597686,80.09173696811916
1.1199278381816817,327.2658575768849
2.399915983494334,73.55225799820211
0.9851392742014614,253.88836630788097
0.7061003298097546,31.73046220669645
3.4366242885824385,75.48178598118476
0.8691964641063222,66.04115345335116
0.6761193695565207,328.30306985587725
2.2213051583036174,66.35771946850785
1.0002555122009056,71.8442079693585
0.9972785901632137,339.45326134250763
2.960251617511917,80.13343378809141
0.8533852909988897,251.87937905215887
0.7909290787398713,34.91551889919372
1.120751286004123,313.4627490035232
2.205955443197128,71.78142214793944
0.42773376430686627,64.51069259538347
0.6746288239058187,33.428718533366684
1.0099026385404988,286.7110089984135
2.422538734151043,64.04753132353427
1.0034953748585282,277.4874970875454
0.7577994913626761,339.75002130214557
1.7833221359007194,64.19501346671412
1.3838395120235913,314.6967640914711
0.6669839172956971,341.14203425084116
2.9865850983303863,70.85310622183921
0.649203036055827,22.68255385377392
0.7731276168344343,33.22287463394085
0.6613180593259279,275.7540366937586
2.8153563524289495,65.41701597892255
1.113232518370115,238.61800369774892
0.6983909169720312,13.29300316187553
3.2396677094837503,200.52917278943355
2.05603067378051,70.54538795134462
0.9751149896802961,326.76123018832345
1.039756689939286,22.034372848266013
2.1318049774802414,206.3326030315323
2.181067991456376,69.7494800007617
1.0217063204683594,260.7963646617543
0.8042934716169753,239.12544691199747
0.8099249182900042,38.52049622574572
0.9616099033225735,262.52162568531645
3.1405203859687396,67.19473985076758
1.0118798372914413,296.9776225871495
0.7570144635670195,20.70009269520755
1.210162065736433,234.76071417500646
2.5186741547636164,64.00877074055234
0.8477481285986732,60.44447934598595
0.7226756427112245,339.9692857211312
1.336780422281825,5.145610684638894
1.2173616611188043,320.12389229001644
0.9356052463901283,22.129052454668685
1.1796249355866357,227.81082507919427
2.621664204685162,64.9884312425695
1.3584965378713905,325.92275883241444
1.097895185023405,326.04384432865686
2.321087187127132,63.12867785447618
1.2035502515411254,308.8876182916216
0.735047185047504,330.6187555620213
1.7845784350909737,64.61893099798789
1.2944258621774791,276.4204592230287
0.5993282040475129,346.1917499247334
2.885376194546696,64.95009201041563
0.9340314062181909,308.7874474255838
0.7688210061794826,338.6101676809093
2.1195356119937414,70.43316939970921
0.8207286978657851,31.870362200152115
0.6544671293517013,339.4759358892589
2.658718174693316,72.83456598537397
1.0882310835647466,321.8188773101923
0.851436402922726,22.815300827237824
1.5115804434021691,35.84257594363113
0.518939870106016,346.2786467281753
0.7126319988220734,354.63988917983454
2.116940473025193,70.08147550984184
0.42329353572959305,298.94723487091005
0.8504067931525257,23.621023123130623
1.392767701984954,50.10548912323478
1.0872795762477316,261.5431948241032
5.054885584697016,1.8273257891153267
4.075488084381673,341.28726125441216
4.283321585873517,8.761031328546515
3.261025249505484,349.28836751180756
5.2583476459077465,305.90278007346177
5.016809789214833,308.9171010197492
7.1535887948947146,296.46524708198115
3.7396429791890395,26.342767587880363
1.668044861503006,28.09834706078336
3.0630294484101483,20.27075499599293
2.5942703288402735,36.49401105281045
1.5891764043314793,11.573873435470762
0.9283609667268886,358.3646619130415
2.0330359311982664,355.6165387665086
1.187141225442992,31.722592557959327
1.5251916105520547,2.361939766400388
0.9754295220760774,281.096278458985
4.648716384028053,29.36805015856196
4.2333182164569,22.73831140853001
3.7083180956779946,17.189286430679253
2.9765539168786472,12.201139157310992
1.8892812526667528,351.0044064127696
1.83419022252404,346.6148924044617
1.212697800416791,308.13409246985333
9.484890062260126,24.020965327184527
2.4521485294945373,10.509464748448446
4.913710973234213,16.91867147526938
2.255654295390226,343.679297010474
2.154024355368072,349.2612683194957
2.4862770075683542,18.93097234325192
1.6972532939993794,4.479944325244194
6.133159045753433,12.099606375574256
2.2117693784738286,341.71850342350143
